Time,Temp
9.43333333333,21.384487897
9.45,21.3742508941
9.46666666667,21.3713259562
9.48333333333,21.3537755801
9.5,21.342074615
9.51666666667,21.323059323
9.53333333333,21.3084311406
9.55,21.3025796149
9.56666666667,21.2864871727
9.58333333333,21.2777090143
9.6,21.2572253699
9.61666666667,21.239666535
9.63333333333,21.2308866223
9.65,21.2147892554
9.66666666667,21.2089353908
9.68333333333,21.1913729088
9.7,21.1840548138
9.71666666667,21.1679541865
9.73333333333,21.1562439305
9.75,21.1357495409
9.76666666667,21.116717387
9.78333333333,21.1123251252
9.8,21.0947552268
9.81666666667,21.090362539
9.83333333333,21.0771839624
9.85,21.0596113267
9.86666666667,21.0464309466
9.88333333333,21.0332497899
9.9,21.0244619194
9.91666666667,21.015673702
9.93333333333,21.0024907239
9.95,20.996631371
9.96666666667,20.9805173498
9.98333333333,20.9717273877
10,20.9556115451
,
